ID,date,cluster_id,electricity_consumption,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
cluster_3_2017-01-09,2017-01-09,cluster_3,1001.019,8.1,-3.0,4.9,-6.4,16607.553333333333,32130.900000000005,29.5,56.9,236.10387573412683,3.74,0.61
cluster_4_2017-01-09,2017-01-09,cluster_4,1418.334,7.5,-0.7,4.6,-4.9,9687.463333333331,31395.18333333333,19.9,36.4,238.91862941967503,2.333333333333333,0.3033333333333333
cluster_1_2017-01-10,2017-01-10,cluster_1,477.471,8.9,1.2,5.3,-2.5,16767.06,30573.910000000003,22.3,44.6,285.7967945798377,3.186666666666667,0.4566666666666667
cluster_2_2017-01-10,2017-01-10,cluster_2,708.419,8.5,1.6,4.3,-1.8,11191.906666666668,31381.756666666668,26.6,57.6,276.7529655908177,2.463333333333333,0.4033333333333333
cluster_3_2017-01-10,2017-01-10,cluster_3,995.233,9.6,0.1,6.7,-5.1,8519.29,32220.466666666664,27.5,54.0,286.23742639498664,2.893333333333333,0.6
cluster_4_2017-01-10,2017-01-10,cluster_4,1422.502,7.9,-0.2,4.6,-3.4,11923.27,31491.246666666662,22.7,43.2,291.1566291541907,3.0,0.3799999999999999
cluster_1_2017-01-11,2017-01-11,cluster_1,463.57,12.0,3.1,8.4,-0.3,11298.023333333333,30684.11333333333,29.1,54.4,263.4499212926661,2.36,0.5533333333333333
cluster_2_2017-01-11,2017-01-11,cluster_2,686.591,11.3,2.1,7.9,-0.8,4821.61,31484.33333333333,27.7,49.3,261.6471905157697,1.6033333333333333,0.3933333333333333
cluster_3_2017-01-11,2017-01-11,cluster_3,985.612,12.8,-0.8,10.6,-5.1,15440.683333333334,32314.943333333333,31.6,57.6,263.50455481223696,4.096666666666667,0.63
cluster_4_2017-01-11,2017-01-11,cluster_4,1395.167,10.4,-0.2,6.8,-3.1,57.49333333333333,31592.56,23.4,43.6,211.9684856048109,1.1966666666666663,0.2833333333333334
cluster_1_2017-01-12,2017-01-12,cluster_1,465.36,9.1,2.6,4.4,-8.4,1615.5833333333333,30799.743333333336,63.2,113.4,231.67708478665432,1.843333333333333,0.5533333333333333
cluster_2_2017-01-12,2017-01-12,cluster_2,670.812,11.2,4.2,10.4,-2.4,519.1333333333333,31591.986666666664,45.1,92.2,239.44751071970248,1.616666666666667,0.49
cluster_3_2017-01-12,2017-01-12,cluster_3,946.085,12.9,3.7,10.7,-1.5,13801.096666666666,32414.123333333333,32.0,69.8,251.2745233351712,4.096666666666667,0.7599999999999999
cluster_4_2017-01-12,2017-01-12,cluster_4,1379.841,9.0,3.0,6.8,-4.3,6000.0,31698.88333333333,52.0,97.6,205.751362887714,2.273333333333333,0.5333333333333333
cluster_1_2017-01-13,2017-01-13,cluster_1,490.261,5.7,0.1,0.4,-7.3,15726.153333333334,30920.54,59.5,112.7,286.7042044440568,3.516666666666667,0.9433333333333334
cluster_2_2017-01-13,2017-01-13,cluster_2,702.975,10.4,0.4,5.0,-7.9,22740.27666666667,31704.47333333333,53.9,92.9,287.00213932592385,4.786666666666666,0.95
cluster_3_2017-01-13,2017-01-13,cluster_3,963.171,12.7,-1.8,10.5,-6.4,24304.95,32517.783333333336,41.0,78.5,285.1540372112737,6.016666666666667,1.5833333333333333
cluster_4_2017-01-13,2017-01-13,cluster_4,1424.065,7.4,0.4,4.6,-5.1,19309.41333333333,31810.003333333338,41.1,96.1,282.66449361619107,4.29,0.8066666666666666
cluster_1_2017-01-14,2017-01-14,cluster_1,452.626,7.1,-1.4,2.9,-6.3,21551.303333333333,31046.24333333333,25.0,50.4,304.05193834370573,3.91,0.7266666666666667
cluster_2_2017-01-14,2017-01-14,cluster_2,680.691,5.4,-1.6,-0.2,-6.0,24708.00333333333,31821.55666666667,25.4,45.7,292.3316677603159,5.260000000000001,0.73
cluster_3_2017-01-14,2017-01-14,cluster_3,935.24,7.9,-1.1,4.2,-5.6,24726.93333333333,32625.72333333333,45.9,88.6,294.0,6.359999999999999,1.1566666666666665
cluster_4_2017-01-14,2017-01-14,cluster_4,1345.708,4.6,-0.7,0.4,-5.4,24747.85,31925.676666666663,28.7,58.0,301.3048184958013,5.233333333333333,0.7366666666666667
cluster_1_2017-01-15,2017-01-15,cluster_1,428.518,9.1,-1.8,4.8,-6.1,2192.353333333333,31176.61666666667,26.9,49.3,297.4135627635383,1.5599999999999998,0.2733333333333334
cluster_2_2017-01-15,2017-01-15,cluster_2,658.581,5.9,-2.0,1.2,-5.5,7917.373333333334,31943.01,22.1,45.0,281.5729489217087,3.16,0.4266666666666667
cluster_3_2017-01-15,2017-01-15,cluster_3,911.655,7.7,-3.5,4.8,-7.4,17967.053333333333,32737.72,35.2,70.2,297.1209807373758,5.193333333333333,1.0
cluster_4_2017-01-15,2017-01-15,cluster_4,1334.36,3.9,-2.6,0.9,-6.0,6912.713333333333,32045.676666666663,16.2,36.7,307.9010663707683,3.203333333333333,0.4066666666666667
cluster_1_2017-01-16,2017-01-16,cluster_1,472.384,9.1,-3.5,5.0,-7.2,7042.139999999999,31311.39,25.9,46.8,38.63996277628914,2.87,0.3266666666666666
cluster_2_2017-01-16,2017-01-16,cluster_2,715.105,8.7,-1.5,3.9,-5.5,11650.726666666667,32068.596666666668,27.6,50.8,11.86446757521163,3.523333333333333,0.5233333333333333
cluster_3_2017-01-16,2017-01-16,cluster_3,992.412,9.6,-5.3,6.2,-9.5,24520.236666666664,32853.57,30.9,60.5,356.5214328344925,5.890000000000001,1.02
cluster_4_2017-01-16,2017-01-16,cluster_4,1478.454,2.7,-3.2,-0.3,-9.2,18087.943333333333,32169.77,29.5,55.8,15.18100384276693,5.066666666666667,0.63
cluster_1_2017-01-17,2017-01-17,cluster_1,515.428,2.6,-5.5,-0.8,-9.8,26967.27666666667,31450.32666666667,15.5,31.7,63.09766272171414,5.853333333333333,0.5133333333333333
cluster_2_2017-01-17,2017-01-17,cluster_2,784.161,2.3,-4.6,-3.5,-9.6,21001.81333333333,32198.086666666662,24.7,46.8,21.506309932787712,5.706666666666666,0.6966666666666667
cluster_3_2017-01-17,2017-01-17,cluster_3,1071.166,5.5,-6.0,0.0,-11.9,27892.70333333333,32973.06666666667,24.8,47.5,11.999999999999996,7.393333333333333,1.1833333333333331
cluster_4_2017-01-17,2017-01-17,cluster_4,1566.648,0.6,-5.1,-4.0,-11.7,27803.546666666665,32297.746666666662,30.3,63.0,15.51974743835938,6.396666666666666,0.89
cluster_1_2017-01-18,2017-01-18,cluster_1,551.847,2.5,-4.7,-2.4,-9.9,27130.326666666664,31593.186666666665,20.3,40.0,55.66667042747102,6.0,0.82
cluster_2_2017-01-18,2017-01-18,cluster_2,839.916,1.2,-6.2,-4.0,-10.1,27857.47,32331.26,24.0,47.2,17.13036118249599,6.786666666666666,0.77
cluster_3_2017-01-18,2017-01-18,cluster_3,1118.955,7.9,-4.6,3.0,-10.7,25936.336666666662,33095.996666666666,26.7,50.0,12.995140308564954,6.98,1.0633333333333332
cluster_4_2017-01-18,2017-01-18,cluster_4,1610.23,1.7,-4.8,-4.1,-11.0,27970.56,32429.373333333333,25.5,52.9,19.399919718708446,6.866666666666667,0.9466666666666668
cluster_1_2017-01-19,2017-01-19,cluster_1,562.435,2.6,-4.8,-2.0,-9.4,27293.10666666667,31739.72,15.4,31.7,66.33332957252898,6.07,0.7966666666666667
cluster_2_2017-01-19,2017-01-19,cluster_2,859.511,2.5,-6.4,-1.6,-10.3,28008.09333333333,32467.896666666667,18.4,37.4,31.96681134096353,6.969999999999999,0.7933333333333333
cluster_3_2017-01-19,2017-01-19,cluster_3,1123.117,10.5,-6.1,7.0,-11.4,28877.44,33222.18,18.2,34.2,36.07226250885364,7.59,0.9033333333333332
cluster_4_2017-01-19,2017-01-19,cluster_4,1611.896,1.8,-6.4,-2.7,-11.1,28122.23,32564.436666666665,19.7,37.4,25.451166563077564,7.06,0.7933333333333333
cluster_1_2017-01-20,2017-01-20,cluster_1,568.799,2.3,-5.0,-2.2,-9.0,27431.38333333333,31889.70333333333,15.2,32.4,90.6700978815524,6.226666666666667,0.7366666666666667
cluster_2_2017-01-20,2017-01-20,cluster_2,847.579,9.9,-6.0,4.9,-10.5,27920.18333333333,32607.77666666667,21.4,42.8,78.87924385481176,6.716666666666666,0.8300000000000001
cluster_3_2017-01-20,2017-01-20,cluster_3,1096.631,11.6,-8.9,7.0,-12.7,28897.353333333333,33351.386666666665,23.5,45.7,53.69113750833036,7.543333333333334,1.0366666666666666
cluster_4_2017-01-20,2017-01-20,cluster_4,1598.079,2.0,-7.7,-1.3,-11.8,28245.193333333333,32702.72333333333,13.3,27.0,25.233581046588988,7.1000000000000005,0.6533333333333333
cluster_1_2017-01-21,2017-01-21,cluster_1,528.298,4.0,-6.5,0.5,-10.5,27571.26,32042.89333333333,10.6,22.0,124.96778806095044,6.34,0.6133333333333334
cluster_2_2017-01-21,2017-01-21,cluster_2,781.295,10.9,-7.3,6.9,-11.3,28037.816666666666,32750.68333333333,12.6,25.2,99.23066073514136,7.023333333333333,0.8233333333333333
cluster_3_2017-01-21,2017-01-21,cluster_3,999.455,13.8,-9.6,10.7,-13.7,29161.36,33483.44666666666,20.5,40.0,72.66057746862417,7.8066666666666675,1.2633333333333334
cluster_4_2017-01-21,2017-01-21,cluster_4,1494.682,3.1,-7.2,-0.5,-11.6,28344.47333333333,32844.02,9.7,19.8,20.89633510360736,7.146666666666667,0.6766666666666667
cluster_1_2017-01-22,2017-01-22,cluster_1,488.594,6.5,-7.1,3.4,-11.1,27724.52333333333,32199.07666666667,12.0,19.4,85.56758879982777,6.233333333333333,0.62
cluster_2_2017-01-22,2017-01-22,cluster_2,737.733,5.5,-5.4,2.7,-9.3,19307.59,32896.41333333333,11.5,22.0,91.39849612065278,5.03,0.5733333333333334
cluster_3_2017-01-22,2017-01-22,cluster_3,970.561,11.2,-10.8,6.5,-14.9,19168.27666666667,33618.16333333333,33.0,61.2,52.39631277802887,5.41,0.9533333333333336
cluster_4_2017-01-22,2017-01-22,cluster_4,1443.877,4.9,-7.7,1.1,-11.6,22842.82666666667,32988.12333333333,12.2,26.3,10.912300610383127,6.236666666666667,0.6866666666666666
cluster_1_2017-01-23,2017-01-23,cluster_1,534.896,5.9,-5.6,2.5,-9.5,27879.676666666663,32358.02,10.8,22.0,64.50993285159706,6.273333333333333,0.5733333333333334
cluster_2_2017-01-23,2017-01-23,cluster_2,778.068,8.7,-4.6,5.0,-8.4,15876.07,33044.75666666666,12.8,25.9,308.8849325890443,5.093333333333334,0.5366666666666666
cluster_3_2017-01-23,2017-01-23,cluster_3,1029.422,11.2,-10.3,8.6,-14.1,24085.076666666664,33755.340000000004,15.9,43.9,6.038591017608487,6.296666666666667,0.75
cluster_4_2017-01-23,2017-01-23,cluster_4,1576.185,3.8,-6.6,-0.2,-11.0,28632.206666666665,33134.82666666667,12.8,29.9,358.08277177211653,7.323333333333333,0.7266666666666666
cluster_1_2017-01-24,2017-01-24,cluster_1,555.522,8.4,-4.9,4.9,-8.7,18047.926666666663,32519.506666666664,8.9,17.3,22.766317195741365,4.193333333333333,0.4733333333333333
cluster_2_2017-01-24,2017-01-24,cluster_2,788.397,5.6,-4.5,0.8,-8.1,16979.856666666667,33195.51,15.8,31.0,295.1309467688474,5.503333333333333,0.5466666666666667
cluster_3_2017-01-24,2017-01-24,cluster_3,1058.614,9.2,-8.9,4.9,-13.1,22667.40333333333,33894.79,20.6,38.5,359.35553758426164,7.063333333333333,0.9066666666666666
cluster_4_2017-01-24,2017-01-24,cluster_4,1610.209,1.6,-6.2,-1.6,-10.4,14271.153333333334,33283.933333333334,19.1,38.5,358.69011088476043,5.013333333333333,0.51
cluster_1_2017-01-25,2017-01-25,cluster_1,560.9,2.0,-5.1,-1.2,-9.5,26234.373333333333,32683.33333333333,16.3,33.1,106.07265057722576,5.97,0.5133333333333333
cluster_2_2017-01-25,2017-01-25,cluster_2,819.543,2.9,-5.5,-0.6,-9.5,23411.236666666668,33348.473333333335,16.3,33.8,43.19912739396933,5.98,0.5466666666666667
cluster_3_2017-01-25,2017-01-25,cluster_3,1092.644,7.8,-8.4,5.4,-12.5,21179.16,34036.34666666666,22.1,40.7,21.67565190560624,5.496666666666667,0.6333333333333333
cluster_4_2017-01-25,2017-01-25,cluster_4,1608.992,1.6,-6.7,-2.8,-11.7,28724.57,33435.246666666666,16.1,34.9,27.69342128680576,7.246666666666667,0.6533333333333333
cluster_1_2017-01-26,2017-01-26,cluster_1,564.434,6.2,-6.5,1.5,-11.1,28289.36,32849.28,18.1,35.6,125.9971445125787,6.953333333333333,0.8833333333333334
cluster_2_2017-01-26,2017-01-26,cluster_2,821.336,7.7,-5.9,3.1,-10.6,28504.696666666667,33503.46,25.6,52.2,116.2870987085212,7.163333333333334,0.8266666666666667
cluster_3_2017-01-26,2017-01-26,cluster_3,1077.493,11.4,-10.4,5.8,-14.9,28892.186666666665,34179.81333333333,39.6,71.6,132.47146760206846,7.3066666666666675,0.94
cluster_4_2017-01-26,2017-01-26,cluster_4,1614.931,3.8,-8.5,-0.8,-12.6,27719.686666666665,33588.57,12.7,27.4,16.82256557843979,7.15,0.69
cluster_1_2017-01-27,2017-01-27,cluster_1,532.328,10.9,-4.0,5.6,-9.4,20160.573333333334,33017.14333333333,24.1,45.0,140.34963261827178,5.15,1.0666666666666669
cluster_2_2017-01-27,2017-01-27,cluster_2,756.881,13.4,-4.2,7.1,-8.5,21630.37,33660.27333333334,43.4,76.7,138.9932298919302,5.72,1.33
cluster_3_2017-01-27,2017-01-27,cluster_3,1020.475,12.5,-9.0,9.1,-12.8,17899.593333333334,34325.030000000006,37.7,70.2,122.7224367728732,5.510000000000001,1.07
cluster_4_2017-01-27,2017-01-27,cluster_4,1526.863,10.9,-6.7,7.0,-10.9,14350.62,33743.723333333335,19.6,36.0,107.83475402428476,4.5233333333333325,0.8233333333333334
cluster_1_2017-01-28,2017-01-28,cluster_1,440.705,10.1,1.5,6.7,-4.1,21453.906666666662,33186.73333333333,21.5,38.5,182.6764930136725,5.216666666666666,0.8666666666666666
cluster_2_2017-01-28,2017-01-28,cluster_2,639.635,10.6,2.1,7.7,-2.3,15001.823333333334,33818.74333333334,27.5,49.0,200.5103788179669,4.14,0.9333333333333332
cluster_3_2017-01-28,2017-01-28,cluster_3,895.147,13.6,-8.6,10.6,-12.3,19999.673333333336,34471.82,31.0,58.7,74.21211922191573,5.726666666666667,1.03
cluster_4_2017-01-28,2017-01-28,cluster_4,1301.836,10.9,-2.0,7.9,-5.9,16425.716666666667,33900.526666666665,23.2,43.6,165.55174382125807,5.1066666666666665,0.89
cluster_1_2017-01-29,2017-01-29,cluster_1,416.125,9.4,-0.1,5.5,-3.4,9571.196666666669,33358.07666666667,31.8,65.2,187.36100044750697,3.776666666666667,0.5466666666666666
cluster_2_2017-01-29,2017-01-29,cluster_2,617.952,12.8,0.6,9.7,-3.2,20815.086666666662,33978.87333333333,28.1,49.0,171.74026858362558,6.326666666666665,0.8233333333333334
cluster_3_2017-01-29,2017-01-29,cluster_3,837.374,13.7,-4.1,11.5,-8.8,20204.54,34620.20333333334,15.0,27.7,181.25923466004943,5.7700000000000005,0.8766666666666666
cluster_4_2017-01-29,2017-01-29,cluster_4,1248.386,9.8,0.6,8.1,-3.0,19793.11333333333,34059.0,20.2,38.2,193.4702883488072,5.843333333333334,0.6699999999999999
cluster_1_2017-01-30,2017-01-30,cluster_1,450.467,11.8,4.3,10.1,-0.1,0.0,33532.90666666667,29.5,54.0,213.6731989365752,1.2533333333333334,0.33
cluster_2_2017-01-30,2017-01-30,cluster_2,660.322,12.4,4.9,10.3,0.6,2632.62,34142.306666666664,30.1,58.3,194.13520559627332,2.1366666666666667,0.5033333333333333
cluster_3_2017-01-30,2017-01-30,cluster_3,904.78,13.0,-1.2,12.0,-5.7,8284.816666666668,34771.69666666666,22.2,42.5,169.40343396338037,3.323333333333333,0.59
cluster_4_2017-01-30,2017-01-30,cluster_4,1352.788,10.5,1.6,9.2,-1.6,0.0,34220.753333333334,22.7,46.4,197.69944562150832,0.9866666666666668,0.2866666666666667
cluster_1_2017-01-31,2017-01-31,cluster_1,424.09,12.4,6.1,11.1,3.9,1299.0833333333333,33711.41333333333,14.8,25.9,141.73958402068067,1.5,0.2833333333333333
cluster_2_2017-01-31,2017-01-31,cluster_2,629.278,14.2,2.4,12.4,-0.9,10889.136666666667,34309.20666666667,22.2,42.5,142.63867754950513,3.706666666666667,0.5733333333333334
cluster_3_2017-01-31,2017-01-31,cluster_3,876.894,16.3,2.1,15.0,-0.9,16923.73,34926.46,18.3,31.7,156.16350258955413,5.026666666666666,0.7066666666666667
cluster_4_2017-01-31,2017-01-31,cluster_4,1298.154,11.7,5.3,11.1,2.3,6609.746666666667,34385.956666666665,22.3,41.4,198.1039093610171,2.286666666666666,0.3733333333333333
cluster_1_2017-02-01,2017-02-01,cluster_1,421.059,11.9,6.1,9.5,4.3,8013.3,33893.32,21.0,37.8,166.3049549140959,2.68,0.4466666666666666
cluster_2_2017-02-01,2017-02-01,cluster_2,620.488,15.2,4.2,12.6,0.7,13679.023333333333,34479.33666666667,25.0,44.3,160.0319181014153,4.953333333333334,0.7466666666666667
cluster_3_2017-02-01,2017-02-01,cluster_3,867.079,16.1,0.3,16.0,-2.4,18884.213333333333,35084.26,21.9,39.6,124.19411617392056,4.8933333333333335,0.6933333333333334
cluster_4_2017-02-01,2017-02-01,cluster_4,1263.648,13.8,4.1,10.5,1.9,22500.753333333338,34554.37,24.5,48.6,187.96764338087203,6.016666666666666,0.8133333333333334
cluster_1_2017-02-02,2017-02-02,cluster_1,425.822,13.1,6.2,10.6,2.2,11976.943333333336,34078.38,31.8,60.5,170.0,3.7166666666666655,0.8266666666666667
cluster_2_2017-02-02,2017-02-02,cluster_2,623.857,15.1,7.5,11.7,3.7,13856.56,34652.44,25.0,43.9,163.18970162871602,4.603333333333333,0.9366666666666666
cluster_3_2017-02-02,2017-02-02,cluster_3,856.175,16.6,1.6,13.6,-1.4,18888.77,35244.880000000005,40.8,75.2,159.10870076782848,5.976666666666667,1.0133333333333334
cluster_4_2017-02-02,2017-02-02,cluster_4,1253.875,14.8,5.4,11.5,1.9,21858.406666666662,34725.75666666666,33.5,62.3,184.32291521334565,5.66,1.2933333333333332
cluster_1_2017-02-03,2017-02-03,cluster_1,435.805,11.1,5.6,8.4,0.6,13155.043333333337,34266.333333333336,33.9,70.9,183.32547676567123,4.476666666666667,0.8533333333333334
cluster_2_2017-02-03,2017-02-03,cluster_2,647.184,12.9,3.9,11.0,0.4,17353.9,34828.3,42.4,94.0,179.0198677754246,4.826666666666667,0.8866666666666667
cluster_3_2017-02-03,2017-02-03,cluster_3,860.615,13.3,2.8,11.1,-1.1,21611.04333333333,35408.10999999999,44.2,91.1,194.2452157652104,6.07,1.01
cluster_4_2017-02-03,2017-02-03,cluster_4,1241.396,11.3,4.1,6.9,1.0,18638.896666666667,34899.87666666667,37.6,79.6,190.33686150518625,6.246666666666667,1.0200000000000002
cluster_1_2017-02-04,2017-02-04,cluster_1,403.408,9.3,2.7,5.8,-2.3,7395.559999999999,34456.94,29.4,62.6,194.4056381086028,2.953333333333333,0.4933333333333333
cluster_2_2017-02-04,2017-02-04,cluster_2,591.177,13.0,2.8,9.0,-1.3,4233.606666666667,35006.676666666666,34.9,77.0,198.6661282155968,2.643333333333333,0.7000000000000001
cluster_3_2017-02-04,2017-02-04,cluster_3,806.82,14.1,-0.8,11.1,-4.4,14172.566666666666,35573.723333333335,52.3,97.2,223.61933306578703,5.043333333333333,1.1566666666666665
cluster_4_2017-02-04,2017-02-04,cluster_4,1187.008,12.1,2.8,6.7,-1.0,7950.943333333333,35076.51,35.7,74.5,193.9864971376477,3.1533333333333338,0.7866666666666667
cluster_1_2017-02-05,2017-02-05,cluster_1,385.666,9.4,2.7,7.2,-1.4,7641.326666666667,34649.95333333334,29.2,54.0,87.32251959212897,2.546666666666667,0.4033333333333333
cluster_2_2017-02-05,2017-02-05,cluster_2,576.406,10.2,2.7,6.6,-1.5,12498.54,35187.346666666665,45.9,95.8,217.44021279114577,4.556666666666667,0.7633333333333333
cluster_3_2017-02-05,2017-02-05,cluster_3,794.777,13.6,-0.2,13.0,-3.5,9792.433333333332,35741.52333333334,39.6,82.1,251.56720656288212,4.093333333333334,0.94
cluster_4_2017-02-05,2017-02-05,cluster_4,1157.767,10.6,1.3,8.4,-2.8,4954.0233333333335,35255.43666666667,25.2,46.8,189.95798523288525,3.5,0.6066666666666668
cluster_1_2017-02-06,2017-02-06,cluster_1,458.138,8.8,2.1,5.5,-0.8,10023.313333333334,34845.14333333333,21.9,46.4,287.53159519287505,4.386666666666667,0.6633333333333333
cluster_2_2017-02-06,2017-02-06,cluster_2,670.557,9.2,2.4,5.7,-0.8,12199.343333333332,35370.090000000004,37.2,66.6,315.7991078378715,4.333333333333333,0.86
cluster_3_2017-02-06,2017-02-06,cluster_3,889.153,11.0,0.3,8.1,-3.0,14308.366666666669,35911.30333333334,53.0,101.9,264.8623290687503,6.046666666666667,1.2833333333333332
cluster_4_2017-02-06,2017-02-06,cluster_4,1309.107,8.8,3.4,6.5,-0.6,2577.2533333333336,35436.43333333333,26.0,52.2,314.3496309918392,3.0033333333333334,0.59
cluster_1_2017-02-07,2017-02-07,cluster_1,452.747,10.5,4.2,7.0,0.6,18078.6,35042.28333333333,23.0,42.8,231.4726562419696,4.529999999999999,0.65
cluster_2_2017-02-07,2017-02-07,cluster_2,647.067,12.2,3.8,9.2,-0.8,9164.563333333334,35554.70333333333,21.2,40.0,231.60864123931168,3.2433333333333336,0.59
cluster_3_2017-02-07,2017-02-07,cluster_3,892.779,13.1,-0.2,10.6,-3.5,22119.63666666667,36082.86666666667,30.9,65.5,265.88652406823354,6.669999999999999,1.1733333333333331
cluster_4_2017-02-07,2017-02-07,cluster_4,1326.306,10.7,3.6,6.5,0.6,6031.87,35619.29666666667,23.6,44.6,201.34621329310573,2.306666666666666,0.4166666666666667
cluster_1_2017-02-08,2017-02-08,cluster_1,461.523,8.1,2.0,4.5,-0.8,18629.81333333333,35241.14666666667,19.2,35.6,328.9831291808415,4.283333333333334,0.5266666666666667
cluster_2_2017-02-08,2017-02-08,cluster_2,672.69,8.2,2.1,4.4,-3.5,12596.406666666668,35740.969999999994,30.3,50.0,324.3359374555489,4.15,0.5733333333333334
cluster_3_2017-02-08,2017-02-08,cluster_3,915.355,10.8,0.6,7.4,-2.5,11616.29,36256.026666666665,26.0,47.2,347.4475107197025,5.056666666666667,0.92
cluster_4_2017-02-08,2017-02-08,cluster_4,1344.055,8.2,2.1,4.3,-1.0,9011.636666666667,35803.81333333334,19.9,40.7,331.67009788155235,3.8966666666666665,0.6233333333333334
cluster_1_2017-02-09,2017-02-09,cluster_1,477.541,5.4,-2.8,1.9,-6.6,19672.426666666663,35441.52,13.7,27.7,63.60042086628153,6.07,0.71
cluster_2_2017-02-09,2017-02-09,cluster_2,700.138,8.3,0.8,5.2,-2.8,12392.56,35928.69,13.8,27.7,6.039052216230706,5.203333333333333,0.6699999999999999
cluster_3_2017-02-09,2017-02-09,cluster_3,953.73,10.7,-3.2,9.0,-7.8,17858.726666666666,36430.58,19.1,37.8,24.80254311770628,6.646666666666667,0.94
cluster_4_2017-02-09,2017-02-09,cluster_4,1383.501,6.7,0.9,2.9,-3.0,9931.853333333334,35989.78333333333,18.3,34.2,7.849124869409271,4.61,0.6733333333333333
cluster_1_2017-02-10,2017-02-10,cluster_1,489.885,4.9,-0.9,0.8,-4.8,17953.553333333333,35643.189999999995,15.9,31.0,47.69924004118563,5.466666666666666,0.6566666666666666
cluster_2_2017-02-10,2017-02-10,cluster_2,710.205,13.1,-2.8,9.0,-7.2,17134.666666666668,36117.65666666667,20.9,39.6,59.187397386282456,6.4,0.8833333333333333
cluster_3_2017-02-10,2017-02-10,cluster_3,950.735,11.8,-3.0,8.8,-6.6,19468.85,36606.35333333333,20.0,38.2,72.37339215919351,7.156666666666666,1.01
cluster_4_2017-02-10,2017-02-10,cluster_4,1402.1,9.3,-2.3,5.1,-5.6,19349.13333333333,36177.013333333336,19.9,40.0,66.23885180323391,6.140000000000001,0.7399999999999999
cluster_1_2017-02-11,2017-02-11,cluster_1,458.654,4.2,-3.2,0.8,-7.1,10062.723333333332,35845.95333333333,15.1,29.9,344.3367570021206,4.303333333333333,0.5333333333333333
cluster_2_2017-02-11,2017-02-11,cluster_2,672.165,13.2,-4.7,10.9,-8.4,20418.726666666666,36307.68666666667,19.5,40.7,40.717458596770506,7.113333333333334,0.8433333333333334
cluster_3_2017-02-11,2017-02-11,cluster_3,903.163,11.9,-3.1,7.9,-7.0,19128.576666666664,36783.15666666667,25.5,47.5,89.70115435691352,6.12,1.0433333333333332
cluster_4_2017-02-11,2017-02-11,cluster_4,1321.591,10.9,-4.4,6.9,-8.3,15407.173333333334,36365.31,21.2,42.8,292.74493430067605,4.976666666666667,0.7066666666666667
cluster_1_2017-02-12,2017-02-12,cluster_1,434.64,10.1,-4.0,6.9,-7.9,12104.093333333332,36049.60666666666,22.6,43.2,95.3410777507217,5.069999999999999,0.6233333333333333
cluster_2_2017-02-12,2017-02-12,cluster_2,632.253,13.3,-3.4,7.0,-7.1,9407.39,36498.583333333336,50.7,94.0,89.08098540878366,4.926666666666667,0.9499999999999998
